16
-55.539062, -16.234375, 23.828125, -11.855469, -22.957031, -18.261719, -25.867188, -14.437500, 35.093750, -14.457031, -5.753906, 4.390625, -28.160156, 17.812500, 2.410156, -2.675781
-75.210938, -3.542969, 17.312500, 7.351562, -7.246094, -17.429688, -4.066406, -12.335938, -43.226562, -5.445312, 4.363281, 23.105469, -38.816406, 35.558594, -1.617188, -26.105469
0.179688, -10.058594, -1.457031, 2.277344, -2.882812, -7.894531, -6.695312, -8.558594, -3.503906, 0.839844, 3.824219, 1.953125, -5.062500, 3.574219, -1.097656, -4.335938
-11.503906, -1.300781, -1.574219, -2.187500, 0.281250, 2.175781, -0.316406, 0.441406, -6.628906, 1.945312, 1.617188, 3.765625, -10.394531, -6.414062, -3.886719, -11.496094
-38.898438, 18.960938, 5.679688, -13.386719, 0.039062, 34.371094, 28.328125, 0.414062, 5.507812, 10.730469, 12.050781, -0.515625, -11.726562, -6.640625, -27.582031, -14.496094
-45.476562, -7.660156, -32.304688, 27.136719, -19.210938, -7.871094, -1.027344, 20.566406, -19.335938, -0.632812, -4.058594, -7.593750, -28.960938, -12.070312, 5.304688, -50.906250
-11.429688, 1.445312, -10.898438, 0.843750, -10.781250, -9.917969, -0.750000, 2.203125, -11.097656, -5.769531, 2.839844, -2.199219, -6.910156, -5.027344, -0.597656, -1.015625
-4.300781, -5.507812, -1.847656, -3.234375, -4.660156, -11.609375, -6.277344, -3.917969, -11.062500, -1.417969, -10.093750, -4.882812, -4.609375, -8.324219, -11.136719, 3.347656
-69.062500, 0.144531, 13.804688, 2.886719, -48.984375, -4.117188, -15.757812, -31.769531, -30.187500, -1.593750, -12.535156, 34.289062, -12.640625, 4.019531, -4.863281, -6.546875
-89.535156, 25.386719, 9.437500, -3.390625, 23.824219, -8.601562, -33.050781, -11.648438, -18.441406, 20.304688, -8.207031, 24.019531, -14.378906, 5.425781, 7.437500, 2.566406
-5.804688, -5.000000, -11.781250, -7.941406, -6.109375, -7.558594, 0.015625, -9.792969, -1.406250, -5.214844, 0.781250, -9.148438, -10.859375, -9.902344, 2.613281, -1.355469
0.074219, -10.964844, -4.957031, 0.121094, -0.210938, 0.406250, -2.031250, -0.820312, 0.859375, -5.324219, 0.414062, -2.074219, -3.500000, -5.398438, 2.808594, -11.851562
-88.464844, 1.671875, 13.351562, -1.570312, -22.464844, 10.695312, 5.343750, -5.609375, 23.363281, -32.425781, -4.480469, -14.160156, -9.152344, 15.605469, 24.808594, -9.425781
-42.449219, -12.136719, 1.785156, 20.976562, 0.425781, -3.859375, 5.656250, 9.546875, 29.363281, 21.742188, 34.757812, 9.136719, 1.550781, -27.902344, -23.628906, -23.816406
