32
-4.300781, -5.507812, -1.847656, -3.234375, -4.660156, -11.609375, -6.277344, -3.917969, -11.062500, -1.417969, -10.093750, -4.882812, -4.609375, -8.324219, -11.136719, 3.347656, 0.074219, -10.964844, -4.957031, 0.121094, -0.210938, 0.406250, -2.031250, -0.820312, 0.859375, -5.324219, 0.414062, -2.074219, -3.500000, -5.398438, 2.808594, -11.851562
98.472656, -47.160156, 1.820312, 16.488281, 27.156250, 23.027344, 1.316406, -20.347656, -71.449219, 25.718750, 6.585938, 31.421875, -10.410156, -3.695312, -37.371094, 7.132812, -6.824219, -38.234375, -34.019531, 0.046875, -17.011719, -55.195312, 20.132812, -12.453125, -21.792969, -50.636719, 19.628906, -14.128906, 19.945312, 5.753906, -15.968750, 42.167969
124.015625, -19.074219, 13.257812, -11.464844, 11.222656, -13.750000, 17.585938, -33.457031, 24.250000, -7.562500, -12.460938, -12.117188, -27.390625, -8.156250, -2.101562, -6.031250, 10.921875, 61.734375, 42.050781, -4.140625, 26.554688, 31.878906, 33.160156, -37.382812, -12.828125, -21.253906, -22.472656, -17.074219, -16.191406, 18.667969, -21.238281, 9.089844
3.261719, -3.140625, -11.097656, -1.464844, -11.878906, -9.578125, 2.609375, -1.132812, -4.105469, -7.242188, 1.902344, -9.242188, 2.695312, -2.628906, -10.460938, -10.652344, -1.281250, -11.808594, -11.199219, -9.746094, 2.445312, 1.953125, -6.148438, -1.367188, -8.367188, -7.531250, -5.238281, -0.398438, 1.363281, -5.566406, -6.078125, -1.562500
1.097656, -6.316406, -3.773438, 0.769531, 1.234375, -8.902344, -4.781250, 0.062500, -4.625000, -5.519531, -5.554688, -2.054688, -10.914062, -0.132812, -10.214844, 0.007812, -9.937500, -0.617188, 2.722656, 0.964844, -5.539062, -2.175781, -3.285156, -7.167969, -1.472656, -2.503906, -8.496094, 2.011719, -7.210938, -2.703125, -0.300781, -8.937500
113.312500, 9.808594, 1.753906, 20.328125, 4.667969, 14.460938, 37.503906, -22.546875, 15.316406, -11.269531, 46.925781, 48.523438, 8.687500, 8.386719, -27.789062, -19.085938, 19.531250, -25.195312, 31.437500, -9.488281, -7.945312, -25.824219, 30.796875, -8.011719, 44.371094, -3.406250, 32.960938, 24.355469, -25.886719, 44.117188, -37.996094, 27.441406
-114.265625, 5.886719, 22.839844, 11.464844, 13.941406, -24.734375, -38.250000, 6.589844, 6.292969, 69.761719, -0.578125, -23.101562, 29.375000, -6.050781, -18.886719, 54.476562, -27.835938, 17.601562, 22.000000, 53.640625, 12.148438, 14.355469, -0.714844, -8.617188, -13.660156, 0.187500, -1.277344, 26.277344, -25.503906, -22.867188, -7.101562, 1.597656
-3.070312, -5.878906, -4.953125, 1.019531, -8.085938, 2.582031, -11.519531, -11.968750, -7.453125, -7.968750, -9.605469, 3.085938, 1.652344, 0.691406, -10.203125, -2.808594, -11.761719, -1.785156, 1.324219, 3.933594, -9.972656, -9.417969, -6.550781, 1.679688, -2.480469, -0.492188, -11.750000, -9.660156, -2.894531, -0.488281, -0.718750, -9.082031
0.496094, -4.582031, 3.531250, 2.664062, -6.046875, -11.757812, -10.722656, 2.804688, -5.695312, -5.863281, -10.097656, -7.429688, -6.363281, -1.269531, -0.070312, -3.894531, -8.917969, -9.953125, -10.882812, -8.425781, -3.468750, -3.378906, -11.660156, -11.121094, 2.531250, 3.414062, -8.386719, -11.808594, -0.910156, -0.292969, 2.304688, -0.144531
111.398438, -11.003906, 0.914062, 34.917969, -41.542969, 14.457031, -62.398438, 20.070312, 13.582031, -26.882812, -12.832031, 10.710938, 12.324219, 14.179688, 11.722656, 39.484375, -51.484375, 5.046875, 0.902344, 29.828125, 19.234375, 8.828125, 2.832031, 28.660156, 6.238281, 4.433594, -17.562500, -23.003906, -11.882812, -5.386719, 37.203125, -5.371094
110.601562, 54.199219, 27.425781, -1.750000, 2.109375, 71.015625, -83.339844, -56.664062, 16.566406, 3.492188, 21.289062, 4.906250, -7.355469, -19.414062, 2.472656, 3.152344, -3.320312, 19.945312, 31.281250, 32.417969, 0.277344, -18.167969, -26.328125, 62.902344, 18.652344, -30.183594, -33.777344, -44.152344, 25.773438, 34.160156, 18.882812, 34.671875
-0.781250, 2.410156, 3.785156, -4.281250, 0.933594, 2.414062, -6.960938, -10.074219, 2.117188, 2.917969, -7.199219, -7.371094, 1.449219, -5.710938, -8.984375, -3.019531, -2.539062, 2.843750, -3.578125, 3.492188, 0.531250, -10.714844, -5.160156, -11.644531, -2.847656, -3.960938, 3.164062, -2.898438, -9.687500, -5.328125, 1.562500, -2.105469
-9.753906, -10.960938, -8.933594, -9.886719, -3.476562, -8.687500, -9.449219, -11.687500, -1.160156, 3.605469, -11.964844, 1.488281, -0.929688, -6.726562, -1.324219, -10.972656, -8.257812, -1.496094, -7.449219, 2.515625, 0.328125, -1.906250, -8.984375, -10.300781, -11.769531, 1.457031, -3.468750, -9.628906, 1.058594, -11.292969, 0.062500, -8.761719
-87.226562, 11.898438, 11.421875, -32.128906, 29.625000, 17.343750, -37.351562, -20.199219, 33.773438, -36.472656, -23.367188, -26.738281, 42.886719, 20.710938, -3.941406, 11.570312, 18.835938, 10.355469, -36.144531, 20.828125, -48.425781, 34.417969, 0.449219, -63.000000, -8.679688, 16.921875, 24.605469, 16.585938, -13.203125, 23.714844, 43.578125, 22.222656
77.285156, -42.988281, -27.023438, 18.312500, -74.980469, 21.437500, 8.003906, 7.816406, -5.222656, -36.585938, -12.691406, 6.078125, -36.492188, -5.496094, 25.101562, 22.031250, 7.769531, 42.109375, 21.035156, -43.503906, -12.296875, -3.972656, -21.062500, 31.875000, 40.324219, -26.175781, -40.476562, 5.472656, 12.074219, -0.062500, 6.425781, -20.378906
-11.894531, -6.695312, 1.847656, -4.253906, -1.210938, -3.121094, -1.445312, -9.082031, -1.156250, -4.257812, -9.707031, 2.906250, -5.507812, -2.187500, -1.109375, -8.476562, -0.968750, 2.246094, -4.984375, -8.726562, -10.269531, -1.597656, 1.226562, -5.785156, -6.527344, -9.804688, -11.011719, -7.945312, -4.257812, 1.847656, -7.062500, -0.457031
0.398438, -2.457031, -1.824219, 1.199219, -1.582031, -11.890625, 1.699219, -9.339844, -10.167969, -9.921875, -7.968750, -1.660156, 2.812500, -9.105469, -9.625000, -0.683594, -4.300781, -9.406250, -1.500000, -10.761719, -4.820312, -10.398438, -4.093750, -11.097656, -1.960938, -2.718750, -9.414062, 3.785156, -11.496094, -8.789062, -0.476562, -10.355469
116.570312, -0.910156, 14.121094, 33.351562, 6.968750, -53.109375, 8.554688, -6.789062, -35.320312, 8.554688, -36.160156, 48.445312, 50.589844, -14.062500, -47.253906, -10.574219, -8.648438, 6.718750, 24.468750, -43.636719, -21.996094, -55.660156, -6.324219, -1.355469, 16.226562, -12.144531, -14.039062, -28.582031, -32.773438, -32.496094, 15.164062, -12.656250
88.078125, -3.246094, 12.984375, -5.105469, 14.031250, 17.542969, -13.519531, -6.300781, -16.164062, 4.894531, 4.722656, 52.695312, -5.078125, 46.972656, 32.441406, 2.835938, 39.281250, -12.414062, -20.238281, 3.867188, 15.003906, -15.648438, -18.554688, -5.125000, 20.335938, -45.343750, 42.281250, -1.972656, -27.746094, 1.820312, 25.664062, 39.621094
-6.179688, 0.527344, -2.707031, -10.539062, -1.066406, -10.867188, -1.847656, -4.421875, -4.609375, -1.195312, 2.519531, -8.765625, -10.507812, -7.636719, -11.656250, -2.648438, 2.144531, -2.574219, -3.160156, -7.539062, -11.695312, -3.601562, -0.187500, -2.664062, -8.195312, -4.476562, 2.289062, -7.847656, -10.984375, -11.792969, 3.648438, -6.230469
1.277344, -7.023438, -5.953125, -4.457031, -2.183594, -6.921875, -0.671875, -8.613281, -0.914062, -9.750000, -4.894531, -5.550781, -0.175781, 3.730469, -4.890625, -9.636719, 0.566406, -1.308594, -6.621094, 1.691406, 2.054688, -5.179688, 1.222656, -0.062500, -6.578125, -2.488281, -8.050781, -6.671875, -8.468750, -9.957031, -7.222656, 0.968750
101.531250, -2.445312, 18.761719, 13.140625, 35.285156, -37.195312, 30.109375, -37.199219, -46.558594, -31.867188, 15.417969, -49.992188, -0.300781, -5.882812, -15.167969, -2.250000, 30.078125, 49.542969, 10.687500, -29.566406, -28.375000, 0.761719, 12.363281, -5.234375, -33.425781, 14.285156, 24.257812, -6.800781, 63.039062, -8.527344, -26.304688, 5.949219
-122.734375, -26.214844, -0.574219, 32.058594, -14.382812, 28.890625, 13.714844, 23.894531, 13.621094, -34.777344, 14.980469, -47.144531, 10.089844, -8.792969, -8.769531, 9.687500, 19.726562, -5.875000, -8.953125, 13.000000, 2.660156, 17.089844, 46.445312, 3.671875, 31.699219, -11.507812, -3.046875, 23.289062, 14.125000, 18.140625, 20.859375, -24.128906
