2, 128
-7.472656, 106.796875, 2.453125, 82.421875, 3.019531, -67.343750, -17.968750, 24.933594
34.808594, 16.886719, -55.636719, -103.886719, -30.757812, -81.164062, 100.371094, 114.933594
-7.324219, 90.558594, 61.078125, 61.703125, 59.539062, -109.945312, -74.191406, 35.058594
-4.132812, -13.074219, -21.882812, -125.335938, -38.171875, 120.214844, 29.902344, 109.632812
-6.921875, 58.851562, 31.136719, -102.164062, 14.113281, -45.957031, -27.960938, -92.343750
-37.718750, -96.250000, -42.066406, -61.917969, -85.667969, 102.179688, 10.226562, -38.683594
-16.320312, -69.699219, 56.281250, -19.964844, 37.789062, -95.085938, -70.433594, -44.316406
59.500000, 62.914062, -31.367188, 114.343750, 39.417969, -76.128906, 79.578125, -54.046875
-55.000000, -65.503906, -48.148438, 70.816406, -96.046875, 9.734375, -13.957031, 115.253906
3.371094, 9.820312, -43.511719, -101.101562, -49.847656, -86.640625, 56.585938, 106.277344
2.265625, 58.898438, -50.539062, -77.621094, -55.656250, -13.484375, 60.183594, -124.722656
43.718750, -60.468750, -16.824219, 11.320312, 28.062500, -47.550781, 59.371094, -73.390625
-9.742188, 11.039062, -22.117188, -104.296875, -41.960938, -90.691406, 22.472656, 112.765625
27.332031, 126.253906, 9.824219, -53.402344, 31.902344, 72.097656, 22.757812, -75.593750
47.597656, -24.976562, 33.054688, 50.503906, 85.453125, 22.101562, 9.738281, -72.058594
43.082031, -92.718750, 25.570312, -62.757812, 62.421875, 98.269531, 23.738281, -27.710938
-14.203125, -70.261719, 55.707031, -0.816406, 41.203125, -76.515625, -69.613281, -64.011719
13.515625, 98.410156, -17.656250, -62.394531, -10.167969, 37.980469, 37.195312, -97.164062
5.054688, 125.234375, -5.753906, -48.089844, -5.375000, 77.890625, 15.480469, -83.425781
-12.585938, -89.777344, -33.226562, -63.093750, -51.847656, 106.617188, 26.671875, -30.175781
-53.367188, -114.519531, -10.039062, 74.042969, -56.136719, -39.789062, -50.601562, 66.746094
-3.539062, -13.796875, -26.910156, 17.285156, -28.656250, 6.046875, 21.574219, -33.644531
-50.566406, -95.003906, -36.304688, -117.410156, -98.195312, 47.589844, -2.941406, 18.398438
38.656250, -115.941406, 3.511719, 31.789062, 45.257812, -84.621094, 32.050781, 108.734375
21.605469, -24.250000, 46.542969, -39.492188, 64.109375, -68.136719, -20.902344, 19.632812
-32.800781, 53.855469, 27.078125, -116.785156, -17.234375, -65.121094, -48.371094, -83.171875
-30.253906, -75.054688, -15.000000, 75.527344, -37.820312, 1.640625, -22.691406, 104.246094
-53.632812, 99.550781, -5.152344, -126.351562, -71.105469, -25.804688, -36.164062, -31.097656
-34.195312, -106.175781, 37.804688, 29.281250, 6.320312, -80.703125, -74.714844, 124.347656
-1.109375, 84.535156, -63.589844, -51.019531, -69.433594, 39.921875, 67.210938, -126.855469
-29.937500, 49.300781, 21.078125, -121.949219, -20.851562, -74.234375, -39.027344, -83.167969
-9.578125, -86.531250, -40.089844, -32.453125, -52.683594, -114.945312, 33.523438, -58.121094
59.324219, 42.941406, -46.843750, 49.820312, 17.527344, 97.140625, 101.117188, -11.261719
37.867188, -102.859375, 57.089844, -2.917969, 94.445312, -111.343750, -18.714844, -94.378906
-42.093750, 106.160156, 13.566406, 115.332031, -17.320312, -36.285156, -66.871094, -7.398438
-55.835938, -72.414062, -19.523438, -100.609375, -85.109375, 85.273438, -26.566406, 25.894531
-26.566406, -104.601562, 1.234375, 123.089844, -13.316406, 17.886719, -39.820312, 28.906250
41.707031, 2.812500, 42.792969, -101.746094, 74.394531, -102.718750, 9.015625, 108.339844
28.984375, 22.527344, -21.835938, -24.890625, 4.800781, -0.136719, 53.164062, 45.187500
38.664062, -76.757812, 16.863281, -97.546875, 45.933594, 80.425781, 31.390625, 22.054688
